onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
233.856	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.879	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.902	2.022	baseline	1.0	1.0	0.389	redcross.bmp	n/a
239.924	2.023	baseline	1.0	1.0	0.258	redcross.bmp	n/a
241.947	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.97	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.993	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.015	2.023	baseline	1.0	1.0	0.321	redcross.bmp	n/a
250.038	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.061	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.083	2.023	baseline	1.0	1.0	0.396	redcross.bmp	n/a
256.106	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
