onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.014	1.806	no_response	n/a	1.0	n/a	p	TR
5.82	2.006	1-back	0.0	1.0	0.421	f	BL
7.826	2.006	1-back	1.0	1.0	0.578	n	BL
9.832	2.006	1-back	0.0	1.0	0.439	x	TR
11.838	2.006	1-back	0.0	1.0	0.503	c	TL
13.844	2.006	1-back	1.0	1.0	0.452	p	TL
15.85	2.006	1-back	0.0	1.0	0.531	n	BL
17.856	2.006	1-back	0.0	1.0	0.523	c	TR
19.862	2.006	1-back	1.0	1.0	0.418	g	TR
21.868	2.006	1-back	0.0	1.0	0.566	n	TL
23.874	2.006	1-back	0.0	1.0	0.633	s	BR
25.88	2.006	1-back	0.0	1.0	0.473	x	BL
27.886	2.006	1-back	0.0	1.0	0.473	t	TL
29.892	2.006	1-back	1.0	1.0	0.547	g	TL
31.898	2.006	1-back	0.0	1.0	0.418	p	BR
33.904	2.006	1-back	0.0	1.0	0.534	c	TL
35.91	2.006	1-back	1.0	1.0	0.494	r	TL
37.916	2.006	1-back	0.0	1.0	0.429	t	BL
39.922	2.006	1-back	1.0	1.0	0.425	v	BL
41.928	2.006	1-back	0.0	1.0	0.327	g	BR
43.934	2.006	1-back	0.0	1.0	0.413	p	TL
45.94	2.006	1-back	0.0	1.0	0.365	x	BR
47.946	2.006	1-back	1.0	1.0	0.444	z	BR
49.952	2.006	1-back	0.0	1.0	0.408	l	TR
51.958	2.006	1-back	1.0	1.0	0.519	v	TR
53.964	2.006	1-back	0.0	1.0	0.4	n	BR
55.97	2.006	1-back	0.0	1.0	0.475	r	BL
57.976	2.006	1-back	1.0	1.0	0.369	s	BL
59.982	2.006	1-back	0.0	1.0	0.361	z	TR
61.988	2.006	1-back	0.0	1.0	0.417	l	TL
63.994	2.006	1-back	0.0	1.0	0.385	g	BR
66.0	2.006	1-back	1.0	1.0	0.451	f	BR
68.006	2.006	1-back	0.0	1.0	0.332	t	TR
70.012	2.006	1-back	0.0	1.0	0.407	z	TL
72.018	2.006	1-back	1.0	1.0	0.518	l	TL
74.024	2.006	1-back	0.0	1.0	0.345	f	BL
76.03	2.006	1-back	0.0	1.0	0.334	t	TR
78.036	2.006	1-back	1.0	1.0	0.483	r	TR
80.042	2.006	1-back	0.0	1.0	0.392	l	BR
82.048	2.006	1-back	1.0	1.0	0.442	z	BR
84.054	2.006	1-back	0.0	1.0	0.5	r	TR
86.06	2.006	1-back	1.0	1.0	0.467	v	TR
88.066	2.006	1-back	0.0	1.0	0.382	s	BL
90.072	2.007	1-back	1.0	1.0	0.433	f	BL
92.079	2.006	1-back	0.0	1.0	0.368	v	TL
94.085	2.006	1-back	0.0	1.0	0.483	x	BR
96.091	2.006	1-back	1.0	1.0	0.484	c	BR
98.097	6.02	1-back	0.0	1.0	0.342	s	BL
104.117	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.139	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.162	2.023	baseline	1.0	1.0	0.302	redcross.bmp	n/a
110.185	2.023	baseline	1.0	1.0	0.445	redcross.bmp	n/a
112.208	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.231	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.253	2.023	baseline	1.0	1.0	0.337	redcross.bmp	n/a
118.276	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.315	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
