onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
212.256	2.006	1-back	0.0	1.0	0.471	p	TL
214.262	2.006	1-back	1.0	1.0	0.657	p	BL
216.268	2.006	1-back	0.0	1.0	0.372	n	BR
218.274	2.006	1-back	1.0	0.0	0.424	n	TL
220.28	2.006	1-back	0.0	1.0	0.411	g	BR
222.286	2.006	1-back	0.0	1.0	0.357	l	BL
224.292	2.006	1-back	0.0	1.0	0.353	t	TR
226.298	6.02	1-back	1.0	1.0	0.512	t	BR
232.318	2.023	baseline	1.0	1.0	0.391	redcross.bmp	n/a
234.341	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.364	2.023	baseline	1.0	1.0	0.292	redcross.bmp	n/a
238.387	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
240.409	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.432	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.455	2.023	baseline	1.0	1.0	0.374	redcross.bmp	n/a
246.478	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.5	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.523	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.546	2.023	baseline	1.0	1.0	0.331	redcross.bmp	n/a
254.569	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
