onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
231.849	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
233.888	2.023	baseline	1.0	1.0	0.431	redcross.bmp	n/a
235.911	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.95	2.023	baseline	1.0	1.0	0.366	redcross.bmp	n/a
239.973	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.996	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.035	2.04	baseline	1.0	1.0	0.329	redcross.bmp	n/a
246.075	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.114	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.153	2.024	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.177	2.039	baseline	1.0	1.0	0.504	redcross.bmp	n/a
254.216	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
