onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.015	1.805	no_response	n/a	1.0	n/a	r	TR
5.82	1.806	no_response	n/a	0.0	0.578	p	BL
7.626	2.006	2-back	0.0	1.0	0.722	s	BL
9.632	2.006	2-back	1.0	1.0	0.712	p	TR
11.638	2.006	2-back	0.0	1.0	0.564	c	TL
13.644	2.006	2-back	0.0	1.0	0.631	g	TL
15.65	2.006	2-back	1.0	1.0	0.491	c	BL
17.656	2.006	2-back	0.0	1.0	0.538	f	TR
19.662	2.006	2-back	0.0	1.0	0.507	x	TR
21.668	2.006	2-back	0.0	1.0	0.624	z	TL
23.674	2.006	2-back	1.0	1.0	0.738	x	BR
25.68	2.006	2-back	0.0	1.0	0.811	g	BL
27.686	2.006	2-back	0.0	1.0	0.557	v	TL
29.692	2.006	2-back	1.0	1.0	0.743	g	TL
31.698	2.006	2-back	1.0	1.0	0.719	v	TR
33.704	2.006	2-back	0.0	1.0	0.68	z	BR
35.71	2.006	2-back	0.0	1.0	0.504	n	TL
37.716	2.006	2-back	1.0	0.0	0.726	z	TL
39.722	2.006	2-back	0.0	1.0	0.564	s	BL
41.728	2.006	2-back	1.0	0.0	1.007	z	BR
43.734	2.006	2-back	0.0	1.0	0.538	t	TL
45.74	2.006	2-back	0.0	1.0	0.818	f	BL
47.746	2.006	2-back	1.0	1.0	0.611	t	BR
49.752	2.006	2-back	0.0	1.0	0.599	r	BR
51.758	2.006	2-back	0.0	1.0	0.538	c	TR
53.764	2.006	2-back	1.0	1.0	0.669	r	BL
55.77	2.006	2-back	0.0	1.0	0.817	f	BR
57.776	2.006	2-back	0.0	1.0	0.7	t	TR
59.782	2.006	2-back	1.0	1.0	0.695	f	BL
61.788	2.006	2-back	0.0	1.0	0.948	c	BR
63.794	2.006	2-back	0.0	1.0	0.63	l	BR
65.8	2.006	2-back	0.0	1.0	0.737	n	TR
67.806	2.006	2-back	1.0	1.0	0.61	l	TL
69.812	2.006	2-back	0.0	1.0	0.603	s	BR
71.818	2.006	2-back	0.0	1.0	0.71	g	TR
73.824	2.006	2-back	1.0	0.0	0.982	s	TL
75.83	2.006	2-back	0.0	1.0	0.923	l	BL
77.836	2.006	2-back	0.0	1.0	0.57	r	TR
79.842	2.007	2-back	0.0	1.0	0.544	x	BR
81.849	2.006	2-back	0.0	1.0	0.798	t	TL
83.855	2.006	2-back	1.0	1.0	0.468	x	TR
85.861	2.006	2-back	0.0	1.0	0.549	n	BL
87.867	2.006	2-back	0.0	1.0	0.544	p	BR
89.873	2.006	2-back	1.0	1.0	0.383	n	TR
91.879	2.006	2-back	1.0	1.0	0.573	p	BL
93.885	2.006	2-back	0.0	1.0	0.58	v	BL
95.891	2.006	2-back	0.0	1.0	0.554	l	TL
97.897	6.036	2-back	1.0	0.0	0.962	v	BR
103.933	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.956	2.023	baseline	1.0	1.0	0.499	redcross.bmp	n/a
107.979	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.018	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.041	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.08	2.023	baseline	1.0	1.0	0.379	redcross.bmp	n/a
116.103	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.126	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.165	2.023	baseline	1.0	1.0	0.513	redcross.bmp	n/a
122.188	2.023	baseline	1.0	1.0	0.472	redcross.bmp	n/a
