onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.014	1.806	no_response	n/a	1.0	n/a	p	TR
5.82	2.006	1-back	0.0	1.0	0.766	f	BL
7.826	2.006	1-back	1.0	1.0	0.594	n	BL
9.832	2.006	1-back	0.0	1.0	0.442	x	TR
11.838	2.006	1-back	0.0	1.0	0.574	c	TL
13.844	2.006	1-back	1.0	1.0	0.558	p	TL
15.85	2.006	1-back	0.0	1.0	0.454	n	BL
17.856	2.006	1-back	0.0	1.0	0.541	c	TR
19.862	2.006	1-back	1.0	1.0	0.364	g	TR
21.868	2.006	1-back	0.0	1.0	0.565	n	TL
23.874	2.006	1-back	0.0	1.0	0.414	s	BR
25.88	2.006	1-back	0.0	1.0	0.696	x	BL
27.886	2.006	1-back	0.0	1.0	0.718	t	TL
29.892	2.006	1-back	1.0	1.0	0.469	g	TL
31.898	2.006	1-back	0.0	1.0	0.419	p	BR
33.904	2.006	1-back	0.0	1.0	0.386	c	TL
35.91	2.006	1-back	1.0	1.0	0.46	r	TL
37.916	2.006	1-back	0.0	1.0	0.47	t	BL
39.922	2.006	1-back	1.0	1.0	0.514	v	BL
41.928	2.006	1-back	0.0	1.0	0.462	g	BR
43.934	2.006	1-back	0.0	1.0	0.592	p	TL
45.94	2.006	1-back	0.0	1.0	0.487	x	BR
47.946	2.006	1-back	1.0	1.0	0.328	z	BR
49.952	2.006	1-back	0.0	1.0	0.571	l	TR
51.958	2.006	1-back	1.0	1.0	0.471	v	TR
53.964	2.006	1-back	0.0	1.0	0.507	n	BR
55.97	2.006	1-back	0.0	1.0	0.44	r	BL
57.976	2.006	1-back	1.0	1.0	0.454	s	BL
59.982	2.006	1-back	0.0	1.0	0.476	z	TR
61.988	2.006	1-back	0.0	1.0	0.42	l	TL
63.994	2.006	1-back	0.0	1.0	0.399	g	BR
66.0	2.006	1-back	1.0	0.0	0.342	f	BR
68.006	2.006	1-back	0.0	1.0	0.435	t	TR
70.012	2.006	1-back	0.0	1.0	0.807	z	TL
72.018	2.006	1-back	1.0	1.0	0.588	l	TL
74.024	2.006	1-back	0.0	1.0	0.559	f	BL
76.03	2.006	1-back	0.0	1.0	0.625	t	TR
78.036	2.006	1-back	1.0	1.0	0.552	r	TR
80.042	2.006	1-back	0.0	1.0	0.394	l	BR
82.048	2.006	1-back	1.0	1.0	0.596	z	BR
84.054	2.006	1-back	0.0	1.0	0.403	r	TR
86.06	2.006	1-back	1.0	1.0	0.487	v	TR
88.066	2.006	1-back	0.0	1.0	0.338	s	BL
90.072	2.006	1-back	1.0	1.0	0.489	f	BL
92.078	2.006	1-back	0.0	1.0	0.615	v	TL
94.084	2.006	1-back	0.0	1.0	0.432	x	BR
96.09	2.006	1-back	1.0	1.0	0.758	c	BR
98.096	6.02	1-back	0.0	1.0	0.476	s	BL
104.116	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.139	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.178	2.023	baseline	1.0	1.0	0.56	redcross.bmp	n/a
110.201	2.023	baseline	1.0	1.0	0.458	redcross.bmp	n/a
112.224	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.246	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.269	2.023	baseline	1.0	1.0	0.405	redcross.bmp	n/a
118.292	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.315	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.337	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.36	2.023	baseline	1.0	1.0	0.397	redcross.bmp	n/a
126.383	6.033	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.416	1.805	no_response	n/a	1.0	n/a	c	BL
134.221	1.805	no_response	n/a	1.0	n/a	l	TR
136.026	2.006	2-back	0.0	1.0	1.02	v	BR
138.032	2.006	2-back	1.0	0.0	n/a	p	TR
140.038	2.006	2-back	0.0	0.0	0.196	r	TL
142.044	2.006	2-back	0.0	0.0	n/a	t	BR
144.05	2.006	2-back	1.0	0.0	0.033	n	TL
