onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.02	1.799	no_response	n/a	1.0	n/a	c	TR
5.819	1.8	no_response	n/a	1.0	n/a	g	BL
7.619	2.012	2-back	1.0	1.0	0.452	c	BL
9.631	2.013	2-back	0.0	1.0	0.627	p	TR
11.644	2.012	2-back	0.0	1.0	0.57	v	TL
13.656	2.013	2-back	1.0	1.0	0.507	p	TL
15.669	2.012	2-back	0.0	1.0	0.563	s	BL
17.681	2.013	2-back	0.0	1.0	0.576	x	TR
19.694	2.013	2-back	1.0	1.0	0.704	s	TR
21.707	2.012	2-back	1.0	1.0	0.646	x	TL
23.719	2.013	2-back	0.0	1.0	0.441	n	BR
25.732	2.012	2-back	0.0	1.0	0.533	f	BL
27.744	2.013	2-back	1.0	1.0	0.467	n	TL
29.757	2.012	2-back	0.0	1.0	0.445	t	TL
31.769	2.013	2-back	0.0	0.0	0.517	l	TR
33.782	2.012	2-back	0.0	1.0	0.6	r	BR
35.794	2.013	2-back	1.0	1.0	0.545	l	TL
37.807	2.013	2-back	0.0	1.0	0.547	z	TL
39.82	2.012	2-back	0.0	1.0	0.684	v	BL
41.832	2.013	2-back	0.0	0.0	0.526	t	BR
43.845	2.012	2-back	0.0	1.0	0.457	g	TL
45.857	2.013	2-back	1.0	1.0	0.512	t	BL
47.87	2.012	2-back	0.0	1.0	0.458	f	BR
49.882	2.013	2-back	0.0	1.0	0.551	r	BR
51.895	2.012	2-back	1.0	1.0	0.466	f	TR
53.907	2.013	2-back	0.0	1.0	0.513	z	BL
55.92	2.013	2-back	0.0	1.0	0.673	c	BR
57.933	2.012	2-back	0.0	1.0	0.545	g	TR
59.945	2.013	2-back	1.0	1.0	0.557	c	BL
61.958	2.012	2-back	0.0	1.0	0.696	p	BR
63.97	2.013	2-back	0.0	1.0	0.417	v	BR
65.983	2.012	2-back	1.0	0.0	0.366	p	TR
67.995	2.013	2-back	0.0	0.0	0.491	s	TL
70.008	2.013	2-back	0.0	1.0	0.448	t	BR
72.021	2.012	2-back	1.0	1.0	0.499	s	TR
74.033	2.013	2-back	0.0	1.0	0.641	r	TL
76.046	2.012	2-back	0.0	0.0	0.546	z	BL
78.058	2.013	2-back	1.0	1.0	0.584	r	TR
80.071	2.012	2-back	1.0	1.0	0.493	z	BR
82.083	2.013	2-back	0.0	1.0	0.418	n	TL
84.096	2.012	2-back	0.0	1.0	0.467	g	TR
86.108	2.013	2-back	1.0	0.0	0.47	n	BL
88.121	2.013	2-back	0.0	1.0	0.386	x	BR
90.134	2.012	2-back	0.0	1.0	0.428	v	TR
92.146	2.013	2-back	1.0	1.0	0.396	x	BL
94.159	2.012	2-back	0.0	1.0	0.555	l	BL
96.171	2.013	2-back	0.0	1.0	0.392	f	TL
98.184	6.051	2-back	1.0	0.0	0.286	l	BR
104.235	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.274	2.039	baseline	1.0	1.0	0.356	redcross.bmp	n/a
108.313	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.352	2.039	baseline	1.0	1.0	0.407	redcross.bmp	n/a
112.391	2.04	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.431	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.47	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.509	2.039	baseline	1.0	1.0	0.389	redcross.bmp	n/a
120.548	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.587	2.04	baseline	1.0	1.0	0.472	redcross.bmp	n/a
124.627	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.666	6.038	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.704	1.799	no_response	n/a	1.0	n/a	v	TR
134.503	2.013	1-back	1.0	1.0	0.553	v	BL
136.516	2.012	1-back	0.0	1.0	0.707	p	TR
138.528	2.013	1-back	0.0	1.0	0.484	g	BL
140.541	2.012	1-back	1.0	1.0	0.442	g	TL
142.553	2.013	1-back	0.0	1.0	0.375	z	BR
144.566	2.012	1-back	0.0	1.0	0.596	l	TL
146.578	2.013	1-back	0.0	1.0	0.604	t	BL
148.591	2.013	1-back	1.0	1.0	0.45	t	TR
150.604	2.012	1-back	0.0	1.0	0.547	s	BR
152.616	2.013	1-back	0.0	1.0	0.493	l	TL
154.629	2.012	1-back	0.0	1.0	0.5	x	BR
156.641	2.013	1-back	1.0	1.0	0.476	x	TR
158.654	2.012	1-back	1.0	1.0	0.528	x	TL
160.666	2.013	1-back	0.0	1.0	0.449	s	TR
162.679	2.012	1-back	1.0	1.0	0.538	s	BL
164.691	2.013	1-back	0.0	1.0	0.45	n	TR
166.704	2.013	1-back	0.0	1.0	0.454	r	TL
168.717	2.012	1-back	0.0	1.0	0.415	s	TR
170.729	2.013	1-back	0.0	1.0	0.476	t	BL
172.742	2.012	1-back	1.0	1.0	0.517	t	TR
174.754	2.013	1-back	0.0	1.0	0.546	l	BR
176.767	2.012	1-back	0.0	1.0	0.453	r	BL
178.779	2.013	1-back	0.0	1.0	0.535	f	TL
180.792	2.013	1-back	1.0	1.0	0.457	f	BL
182.805	2.012	1-back	0.0	1.0	0.445	z	BR
184.817	2.013	1-back	1.0	1.0	0.446	z	BL
186.83	2.012	1-back	0.0	1.0	0.476	c	TL
188.842	2.013	1-back	1.0	1.0	0.447	c	TR
190.855	2.012	1-back	0.0	1.0	0.538	p	BR
192.867	2.013	1-back	1.0	1.0	0.385	p	BL
194.88	2.012	1-back	0.0	1.0	0.448	n	TL
196.892	2.013	1-back	1.0	1.0	0.421	n	TR
198.905	2.013	1-back	0.0	1.0	0.733	f	BL
200.918	2.012	1-back	1.0	1.0	0.448	f	BR
202.93	2.013	1-back	0.0	1.0	0.556	l	TL
204.943	2.012	1-back	0.0	1.0	0.39	r	BR
206.955	2.013	1-back	1.0	1.0	0.595	r	TL
208.968	2.012	1-back	0.0	1.0	0.464	z	BR
210.98	2.013	1-back	0.0	1.0	0.416	n	BL
212.993	2.012	1-back	0.0	1.0	0.461	c	TL
215.005	2.013	1-back	1.0	0.0	0.48	c	TR
217.018	2.013	1-back	0.0	1.0	0.703	v	BR
219.031	2.012	1-back	1.0	1.0	0.532	v	TL
221.043	2.013	1-back	0.0	1.0	0.507	x	TR
223.056	2.012	1-back	0.0	1.0	0.471	g	BR
225.068	2.013	1-back	0.0	1.0	0.509	p	BL
227.081	6.051	1-back	0.0	1.0	0.354	g	BR
233.132	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.171	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.21	2.039	baseline	1.0	1.0	0.321	redcross.bmp	n/a
239.249	2.039	baseline	1.0	1.0	0.451	redcross.bmp	n/a
241.288	2.04	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.328	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.367	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.406	2.039	baseline	1.0	1.0	0.436	redcross.bmp	n/a
249.445	2.04	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
251.485	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
253.524	2.039	baseline	1.0	1.0	0.373	redcross.bmp	n/a
255.563	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
