onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
88.769	2.023	1-back	0.0	1.0	0.801	r	TL
90.792	2.022	1-back	1.0	1.0	0.763	s	TL
92.814	2.023	1-back	0.0	1.0	0.576	g	BR
94.837	2.023	1-back	1.0	1.0	0.961	z	BR
96.86	6.037	1-back	0.0	1.0	0.571	f	BL
102.897	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
104.919	2.023	baseline	1.0	1.0	0.497	redcross.bmp	n/a
106.942	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.965	2.023	baseline	1.0	1.0	0.418	redcross.bmp	n/a
110.988	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
113.011	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
115.033	2.023	baseline	1.0	1.0	0.413	redcross.bmp	n/a
117.056	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
119.095	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.118	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.141	2.023	baseline	1.0	1.0	0.458	redcross.bmp	n/a
125.164	6.032	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
131.196	1.806	no_response	n/a	1.0	n/a	c	BL
133.002	1.805	no_response	n/a	1.0	n/a	p	BR
134.807	2.023	2-back	1.0	1.0	0.541	n	BL
136.83	2.023	2-back	0.0	1.0	0.725	x	TR
138.853	2.022	2-back	0.0	1.0	0.761	g	TL
140.875	2.023	2-back	1.0	1.0	0.519	p	TR
142.898	2.023	2-back	1.0	1.0	0.695	c	TL
144.921	2.023	2-back	0.0	1.0	0.694	x	BL
146.944	2.022	2-back	1.0	1.0	0.78	l	TL
148.966	2.023	2-back	0.0	1.0	0.633	v	TR
150.989	2.023	2-back	0.0	0.0	0.902	g	TR
153.012	2.023	2-back	0.0	1.0	0.603	t	BR
155.035	2.022	2-back	0.0	1.0	0.737	z	BL
157.057	2.023	2-back	1.0	1.0	0.573	n	BR
159.08	2.023	2-back	0.0	1.0	0.547	f	TL
161.103	2.023	2-back	0.0	1.0	0.657	n	TR
163.126	2.022	2-back	1.0	1.0	0.558	t	TL
165.148	2.023	2-back	0.0	1.0	0.548	v	BL
167.171	2.023	2-back	1.0	0.0	0.658	l	TL
169.194	2.023	2-back	0.0	0.0	0.553	r	TL
171.217	2.022	2-back	0.0	1.0	0.364	s	BR
173.239	2.023	2-back	0.0	1.0	0.761	v	BL
175.262	2.023	2-back	1.0	1.0	0.542	n	BR
177.285	2.023	2-back	0.0	1.0	0.47	p	TL
179.308	2.022	2-back	0.0	1.0	0.672	s	TR
181.33	2.023	2-back	0.0	1.0	0.619	g	BR
183.353	2.023	2-back	0.0	1.0	0.53	p	BL
185.376	2.022	2-back	1.0	1.0	0.534	f	BR
187.398	2.023	2-back	0.0	1.0	0.547	r	TR
189.421	2.023	2-back	0.0	1.0	0.447	s	BL
191.444	2.023	2-back	1.0	1.0	0.654	z	TR
193.467	2.022	2-back	1.0	1.0	0.476	x	BL
195.489	2.023	2-back	0.0	1.0	0.528	c	TL
197.512	2.023	2-back	0.0	1.0	0.449	r	TR
199.535	2.023	2-back	0.0	1.0	0.495	v	BR
201.558	2.022	2-back	0.0	0.0	0.612	l	TL
203.58	2.023	2-back	1.0	0.0	0.685	c	BR
205.603	2.023	2-back	0.0	1.0	0.754	s	TR
207.626	2.023	2-back	1.0	0.0	0.601	t	BR
209.649	2.022	2-back	0.0	0.0	0.625	r	BL
211.671	2.023	2-back	0.0	1.0	0.54	f	TL
213.694	2.023	2-back	1.0	0.0	0.554	z	BL
215.717	2.023	2-back	0.0	1.0	0.514	l	TR
217.74	2.022	2-back	0.0	1.0	0.882	x	TL
219.762	2.023	2-back	1.0	1.0	0.91	f	TR
221.785	2.023	2-back	0.0	1.0	0.538	g	BR
223.808	2.023	2-back	0.0	1.0	0.592	t	BL
225.831	6.036	2-back	1.0	1.0	0.657	z	BR
231.867	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
233.89	2.023	baseline	1.0	1.0	0.371	redcross.bmp	n/a
235.913	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.936	2.022	baseline	1.0	1.0	0.395	redcross.bmp	n/a
239.958	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.981	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.004	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.043	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.066	2.023	baseline	1.0	1.0	0.77	redcross.bmp	n/a
250.089	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.111	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.134	2.0	baseline	1.0	1.0	0.398	redcross.bmp	n/a
