onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
132.704	1.799	no_response	n/a	1.0	n/a	l	TR
134.503	2.013	1-back	1.0	1.0	0.653	l	BL
136.516	2.012	1-back	0.0	1.0	0.551	s	TR
138.528	2.013	1-back	0.0	1.0	0.568	z	BL
140.541	2.012	1-back	0.0	1.0	0.594	t	TL
142.553	2.013	1-back	0.0	1.0	0.596	x	BR
144.566	2.012	1-back	1.0	1.0	0.587	x	TL
146.578	2.013	1-back	0.0	1.0	0.489	n	BL
148.591	2.012	1-back	0.0	1.0	0.525	s	TR
150.603	2.013	1-back	0.0	1.0	0.619	l	BR
152.616	2.012	1-back	1.0	1.0	0.458	l	TL
154.628	2.013	1-back	0.0	1.0	0.51	g	BR
156.641	2.013	1-back	1.0	1.0	0.575	g	TR
158.654	2.012	1-back	0.0	1.0	0.43	r	TL
160.666	2.013	1-back	1.0	1.0	0.495	r	TR
162.679	2.012	1-back	0.0	1.0	0.449	x	BL
164.691	2.013	1-back	0.0	1.0	0.476	p	TR
166.704	2.012	1-back	1.0	1.0	0.548	p	TL
168.716	2.013	1-back	0.0	1.0	0.471	c	TR
170.729	2.012	1-back	0.0	1.0	0.566	r	BL
172.741	2.013	1-back	0.0	1.0	0.623	f	TR
174.754	2.013	1-back	1.0	1.0	0.556	f	BR
176.767	2.012	1-back	1.0	1.0	0.547	f	BL
178.779	2.013	1-back	0.0	1.0	0.369	c	TL
180.792	2.012	1-back	0.0	1.0	0.488	z	BL
182.804	2.013	1-back	1.0	1.0	0.578	z	BR
184.817	2.012	1-back	0.0	1.0	0.431	v	BL
186.829	2.013	1-back	0.0	1.0	0.593	p	TL
188.842	2.012	1-back	1.0	1.0	0.609	p	TR
190.854	2.013	1-back	0.0	1.0	0.466	n	BR
192.867	2.013	1-back	0.0	1.0	0.452	s	BL
194.88	2.012	1-back	1.0	1.0	0.573	s	TL
196.892	2.013	1-back	0.0	1.0	0.518	z	TR
198.905	2.012	1-back	0.0	1.0	0.555	v	BL
200.917	2.013	1-back	0.0	1.0	0.597	t	BR
202.93	2.012	1-back	1.0	1.0	0.579	t	TL
204.942	2.013	1-back	1.0	1.0	0.605	t	BR
206.955	2.012	1-back	0.0	1.0	0.448	g	TL
208.967	2.013	1-back	0.0	1.0	0.443	x	BR
210.98	2.013	1-back	0.0	1.0	0.678	g	BL
212.993	2.012	1-back	0.0	1.0	0.759	c	TL
215.005	2.013	1-back	1.0	1.0	0.5	c	TR
217.018	2.012	1-back	0.0	1.0	0.417	v	BR
219.03	2.013	1-back	1.0	1.0	0.577	v	TL
221.043	2.012	1-back	0.0	1.0	0.421	f	TR
223.055	2.013	1-back	0.0	1.0	0.446	r	BR
225.068	2.012	1-back	0.0	1.0	0.517	n	BL
227.08	6.051	1-back	1.0	1.0	0.576	n	BR
233.131	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.17	2.04	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.21	2.039	baseline	1.0	1.0	0.334	redcross.bmp	n/a
239.249	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.288	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.327	2.039	baseline	1.0	1.0	0.399	redcross.bmp	n/a
245.366	2.04	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.406	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
249.445	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
251.484	2.039	baseline	1.0	1.0	0.415	redcross.bmp	n/a
253.523	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
255.562	2.0	baseline	1.0	1.0	0.563	redcross.bmp	n/a
