onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.015	1.806	no_response	n/a	1.0	n/a	r	TL
5.821	1.805	no_response	n/a	1.0	n/a	p	TR
7.626	2.023	2-back	0.0	1.0	0.587	x	BL
9.649	2.022	2-back	1.0	1.0	0.805	t	TR
11.671	2.023	2-back	0.0	0.0	1.005	g	TL
13.694	2.023	2-back	0.0	1.0	0.631	n	BL
15.717	2.023	2-back	1.0	1.0	0.937	z	TL
17.74	2.022	2-back	0.0	1.0	0.651	c	TR
19.762	2.023	2-back	0.0	1.0	0.773	v	BR
21.785	2.023	2-back	0.0	1.0	0.749	n	BL
23.808	2.023	2-back	1.0	1.0	0.539	g	BR
25.831	2.022	2-back	0.0	1.0	0.526	s	TL
27.853	2.023	2-back	0.0	1.0	0.588	v	TR
29.876	2.023	2-back	1.0	1.0	0.677	l	TL
31.899	2.023	2-back	1.0	1.0	0.793	f	TR
33.922	2.022	2-back	0.0	1.0	0.591	s	BR
35.944	2.023	2-back	0.0	1.0	0.773	c	TL
37.967	2.023	2-back	0.0	1.0	0.656	r	BL
39.99	2.023	2-back	1.0	1.0	0.509	s	TL
42.013	2.022	2-back	0.0	1.0	0.474	l	BR
44.035	2.023	2-back	0.0	1.0	0.616	z	BL
46.058	2.023	2-back	1.0	0.0	0.997	x	BR
48.081	2.023	2-back	0.0	1.0	0.923	f	TL
50.104	2.022	2-back	0.0	0.0	1.047	t	TL
52.126	2.023	2-back	0.0	1.0	0.646	x	BR
54.149	2.023	2-back	1.0	1.0	0.916	r	TL
56.172	2.023	2-back	1.0	1.0	0.873	l	BR
58.195	2.022	2-back	0.0	1.0	0.753	n	BL
60.217	2.023	2-back	1.0	0.0	0.708	s	BR
62.24	2.023	2-back	0.0	0.0	1.137	f	BR
64.263	2.023	2-back	0.0	0.0	1.139	g	BL
66.286	2.022	2-back	0.0	1.0	0.644	p	TR
68.308	2.023	2-back	1.0	0.0	0.834	v	BL
70.331	2.023	2-back	1.0	0.0	0.814	t	TR
72.354	2.022	2-back	1.0	0.0	0.909	t	BL
74.376	2.023	2-back	0.0	1.0	0.657	z	TL
76.399	2.023	2-back	0.0	1.0	1.053	f	TR
78.422	2.023	2-back	1.0	1.0	1.032	p	TL
80.445	2.022	2-back	1.0	0.0	1.104	g	TR
82.467	2.023	2-back	0.0	1.0	0.742	c	BL
84.49	2.023	2-back	1.0	0.0	0.946	r	TR
86.513	2.023	2-back	0.0	1.0	0.846	p	BR
88.536	2.022	2-back	1.0	1.0	1.046	x	TR
90.558	2.023	2-back	0.0	1.0	0.947	l	TR
92.581	2.023	2-back	0.0	0.0	0.776	z	BL
94.604	2.023	2-back	0.0	1.0	0.684	c	BR
96.627	2.022	2-back	1.0	0.0	0.755	n	BL
98.649	6.037	2-back	1.0	0.0	0.748	v	BR
104.686	2.023	baseline	1.0	0.0	n/a	redcross.bmp	n/a
106.709	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.732	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.754	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.777	2.023	baseline	1.0	1.0	0.353	redcross.bmp	n/a
114.8	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.823	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.845	2.023	baseline	1.0	1.0	0.434	redcross.bmp	n/a
120.868	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.891	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.914	2.023	baseline	1.0	1.0	0.456	redcross.bmp	n/a
126.937	6.032	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.969	1.805	no_response	n/a	1.0	n/a	t	TR
134.774	2.023	1-back	0.0	1.0	0.661	c	BR
136.797	2.023	1-back	0.0	1.0	0.708	n	BL
138.82	2.023	1-back	1.0	1.0	0.669	l	BL
140.843	2.022	1-back	0.0	1.0	0.739	g	TR
142.865	2.023	1-back	0.0	1.0	0.824	f	TL
144.888	2.023	1-back	1.0	1.0	0.71	p	TL
146.911	2.023	1-back	0.0	1.0	0.664	x	TR
148.934	2.022	1-back	1.0	1.0	0.929	n	TR
150.956	2.023	1-back	0.0	1.0	0.738	s	TL
152.979	2.023	1-back	0.0	1.0	0.665	r	BR
155.002	2.023	1-back	1.0	1.0	0.593	v	BR
157.025	2.022	1-back	0.0	1.0	0.618	l	TL
159.047	2.023	1-back	1.0	1.0	0.622	z	TL
161.07	2.023	1-back	0.0	1.0	0.545	c	TR
163.093	2.023	1-back	0.0	1.0	0.656	f	BL
165.116	2.022	1-back	0.0	1.0	0.612	p	TR
167.138	2.023	1-back	1.0	1.0	0.541	t	TR
169.161	2.023	1-back	0.0	1.0	0.675	g	BL
171.184	2.023	1-back	1.0	0.0	0.651	x	BL
173.207	2.022	1-back	0.0	1.0	0.695	c	TR
175.229	2.023	1-back	1.0	1.0	0.706	p	TR
177.252	2.023	1-back	0.0	1.0	0.643	z	TL
179.275	2.023	1-back	0.0	1.0	0.854	r	BL
181.298	2.022	1-back	1.0	1.0	0.628	n	BL
183.32	2.023	1-back	0.0	1.0	0.584	z	BR
185.343	2.023	1-back	0.0	1.0	0.629	f	BL
187.366	2.023	1-back	0.0	0.0	0.557	s	TL
189.389	2.022	1-back	0.0	1.0	0.598	v	BR
191.411	2.023	1-back	1.0	1.0	0.734	c	BR
193.434	2.023	1-back	0.0	1.0	0.67	z	TL
195.457	2.022	1-back	1.0	1.0	0.594	r	TL
197.479	2.023	1-back	0.0	1.0	0.71	l	TR
199.502	2.023	1-back	1.0	1.0	0.883	n	TR
201.525	2.023	1-back	0.0	1.0	0.72	v	BR
203.548	2.022	1-back	1.0	1.0	0.668	f	BR
205.57	2.023	1-back	0.0	1.0	0.731	r	TL
207.593	2.023	1-back	1.0	1.0	0.621	l	TL
209.616	2.023	1-back	0.0	1.0	0.563	x	BR
211.639	2.022	1-back	0.0	1.0	0.593	s	BL
213.661	2.023	1-back	0.0	1.0	0.722	g	TL
215.684	2.023	1-back	0.0	1.0	0.942	t	BL
217.707	2.023	1-back	0.0	1.0	0.671	p	BR
219.73	2.022	1-back	0.0	1.0	0.782	s	BL
221.752	2.023	1-back	1.0	1.0	0.851	x	BL
223.775	2.023	1-back	0.0	1.0	0.594	v	TR
225.798	2.023	1-back	0.0	1.0	0.648	t	BR
227.821	6.036	1-back	1.0	1.0	0.588	g	BR
233.857	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.88	2.039	baseline	1.0	1.0	0.674	redcross.bmp	n/a
237.919	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
239.942	2.023	baseline	1.0	1.0	0.407	redcross.bmp	n/a
241.965	2.039	baseline	1.0	1.0	0.563	redcross.bmp	n/a
244.004	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.027	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.05	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.073	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.095	2.023	baseline	1.0	1.0	0.457	redcross.bmp	n/a
254.118	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
256.141	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
