onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
152.059	2.006	1-back	0.0	1.0	0.693	n	TL
154.065	2.006	1-back	1.0	1.0	0.532	n	BR
156.071	2.006	1-back	0.0	1.0	0.52	f	TR
158.077	2.006	1-back	1.0	1.0	0.573	f	TL
160.083	2.006	1-back	0.0	1.0	0.594	l	TR
162.089	2.006	1-back	0.0	1.0	0.696	r	BL
164.095	2.006	1-back	0.0	1.0	0.614	z	TR
166.101	2.006	1-back	1.0	1.0	0.499	z	TL
168.107	2.006	1-back	0.0	1.0	0.565	c	TR
170.113	2.006	1-back	1.0	1.0	0.582	c	BL
172.119	2.006	1-back	0.0	1.0	0.774	g	TR
174.125	2.006	1-back	1.0	1.0	0.619	g	BR
176.131	2.006	1-back	0.0	1.0	0.643	x	BL
178.137	2.006	1-back	0.0	1.0	0.677	t	TL
180.143	2.006	1-back	1.0	1.0	0.612	t	BL
182.149	2.006	1-back	0.0	1.0	0.514	r	BR
184.155	2.006	1-back	0.0	1.0	0.53	p	BL
186.161	2.006	1-back	0.0	1.0	0.645	v	TL
188.167	2.006	1-back	0.0	1.0	0.638	s	TR
190.173	2.006	1-back	1.0	1.0	0.654	s	BR
192.179	2.006	1-back	0.0	1.0	0.53	x	BL
194.185	2.006	1-back	1.0	1.0	0.61	x	TL
196.191	2.006	1-back	0.0	1.0	0.548	l	TR
198.197	2.006	1-back	1.0	1.0	0.847	l	BL
200.203	2.006	1-back	0.0	1.0	0.521	n	BR
202.209	2.006	1-back	1.0	1.0	0.605	n	TL
204.215	2.006	1-back	0.0	1.0	0.584	z	BR
206.221	2.006	1-back	1.0	1.0	0.554	z	TL
208.227	2.006	1-back	0.0	1.0	0.523	c	BR
210.233	2.006	1-back	0.0	1.0	0.827	g	BL
212.239	2.006	1-back	0.0	1.0	0.693	p	TL
214.245	2.006	1-back	0.0	1.0	0.709	t	TR
216.251	2.006	1-back	0.0	1.0	0.658	v	BR
218.257	2.006	1-back	0.0	1.0	0.65	f	TL
220.263	2.006	1-back	1.0	1.0	0.557	f	TR
222.269	2.006	1-back	0.0	1.0	0.604	l	BR
224.275	2.006	1-back	0.0	1.0	0.626	r	BL
226.281	6.02	1-back	1.0	1.0	0.672	r	BR
232.301	2.023	baseline	1.0	1.0	0.525	redcross.bmp	n/a
234.324	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.346	2.023	baseline	1.0	1.0	0.373	redcross.bmp	n/a
238.369	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
240.392	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.415	2.022	baseline	1.0	1.0	0.531	redcross.bmp	n/a
244.437	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.46	2.023	baseline	1.0	1.0	0.525	redcross.bmp	n/a
248.483	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.506	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.528	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.551	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
