onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.015	1.806	no_response	n/a	1.0	n/a	c	TR
5.821	1.805	no_response	n/a	1.0	n/a	g	BL
7.626	2.023	2-back	1.0	1.0	0.657	c	BL
9.649	2.022	2-back	0.0	1.0	0.832	p	TR
11.671	2.023	2-back	0.0	1.0	0.798	v	TL
13.694	2.023	2-back	1.0	1.0	0.624	p	TL
15.717	2.023	2-back	0.0	1.0	0.634	s	BL
17.74	2.022	2-back	0.0	1.0	0.726	x	TR
19.762	2.023	2-back	1.0	1.0	0.661	s	TR
21.785	2.023	2-back	1.0	1.0	0.593	x	TL
23.808	2.022	2-back	0.0	1.0	0.701	n	BR
25.83	2.023	2-back	0.0	1.0	0.6	f	BL
27.853	2.023	2-back	1.0	1.0	0.515	n	TL
29.876	2.023	2-back	0.0	1.0	0.755	t	TL
31.899	2.022	2-back	0.0	1.0	0.885	l	TR
33.921	2.023	2-back	0.0	0.0	n/a	r	BR
35.944	2.023	2-back	1.0	1.0	0.744	l	TL
37.967	2.023	2-back	0.0	1.0	0.704	z	TL
39.99	2.022	2-back	0.0	1.0	0.663	v	BL
42.012	2.023	2-back	0.0	1.0	0.616	t	BR
44.035	2.023	2-back	0.0	1.0	0.817	g	TL
46.058	2.022	2-back	1.0	1.0	0.467	t	BL
48.08	2.023	2-back	0.0	1.0	0.696	f	BR
50.103	2.023	2-back	0.0	1.0	0.612	r	BR
52.126	2.023	2-back	1.0	1.0	0.642	f	TR
54.149	2.022	2-back	0.0	1.0	0.509	z	BL
56.171	2.023	2-back	0.0	1.0	0.612	c	BR
58.194	2.023	2-back	0.0	1.0	0.762	g	TR
60.217	2.023	2-back	1.0	1.0	0.587	c	BL
62.24	2.022	2-back	0.0	1.0	0.657	p	BR
64.262	2.023	2-back	0.0	1.0	0.624	v	BR
66.285	2.023	2-back	1.0	1.0	0.39	p	TR
68.308	2.022	2-back	0.0	1.0	0.535	s	TL
70.33	2.023	2-back	0.0	1.0	0.474	t	BR
72.353	2.023	2-back	1.0	1.0	0.799	s	TR
74.376	2.023	2-back	0.0	1.0	0.56	r	TL
76.399	2.022	2-back	0.0	1.0	0.573	z	BL
78.421	2.023	2-back	1.0	1.0	0.521	r	TR
80.444	2.023	2-back	1.0	1.0	1.004	z	BR
82.467	2.023	2-back	0.0	1.0	0.446	n	TL
