onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
197.479	2.022	1-back	0.0	1.0	0.425	l	TR
199.501	2.023	1-back	1.0	1.0	0.436	n	TR
201.524	2.023	1-back	0.0	1.0	0.486	v	BR
203.547	2.022	1-back	1.0	1.0	0.51	f	BR
205.569	2.023	1-back	0.0	1.0	0.444	r	TL
207.592	2.023	1-back	1.0	1.0	0.454	l	TL
209.615	2.023	1-back	0.0	1.0	0.368	x	BR
211.638	2.022	1-back	0.0	1.0	0.424	s	BL
213.66	2.023	1-back	0.0	1.0	0.456	g	TL
215.683	2.023	1-back	0.0	1.0	0.594	t	BL
217.706	2.023	1-back	0.0	1.0	0.654	p	BR
219.729	2.022	1-back	0.0	1.0	0.528	s	BL
221.751	2.023	1-back	1.0	0.0	0.565	x	BL
223.774	2.023	1-back	0.0	1.0	0.501	v	TR
225.797	2.023	1-back	0.0	1.0	0.479	t	BR
227.82	6.036	1-back	1.0	1.0	0.521	g	BR
233.856	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.879	2.023	baseline	1.0	1.0	0.378	redcross.bmp	n/a
237.902	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
239.925	2.022	baseline	1.0	1.0	0.314	redcross.bmp	n/a
241.947	2.023	baseline	1.0	1.0	0.404	redcross.bmp	n/a
243.97	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.993	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.015	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.038	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.061	2.023	baseline	1.0	1.0	0.355	redcross.bmp	n/a
254.084	2.022	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
256.106	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
