onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
2.009	1.805	no_response	n/a	1.0	n/a	v	TR
3.814	2.023	1-back	0.0	1.0	0.643	p	TL
5.837	2.023	1-back	0.0	1.0	0.632	z	BL
7.86	2.022	1-back	1.0	1.0	0.372	c	BL
9.882	2.023	1-back	0.0	1.0	0.413	t	TR
11.905	2.023	1-back	0.0	1.0	0.433	l	TL
13.928	2.023	1-back	1.0	1.0	0.352	c	TL
15.951	2.022	1-back	0.0	1.0	0.473	v	BL
17.973	2.023	1-back	0.0	1.0	0.405	n	BR
19.996	2.023	1-back	1.0	1.0	0.552	l	BR
22.019	2.023	1-back	0.0	1.0	0.496	v	TL
24.042	2.022	1-back	0.0	1.0	0.378	c	BR
26.064	2.023	1-back	0.0	1.0	0.354	r	TR
28.087	2.023	1-back	1.0	1.0	0.31	t	TR
30.11	2.022	1-back	0.0	1.0	0.606	n	BL
32.132	2.023	1-back	1.0	1.0	0.329	s	BL
34.155	2.023	1-back	0.0	1.0	0.477	v	TR
36.178	2.023	1-back	0.0	1.0	0.459	p	TL
38.201	2.022	1-back	1.0	1.0	0.363	c	TL
40.223	2.023	1-back	0.0	1.0	0.433	g	TR
42.246	2.023	1-back	1.0	1.0	0.433	z	TR
44.269	2.023	1-back	0.0	1.0	0.579	x	BR
46.292	2.022	1-back	0.0	1.0	0.613	g	BL
48.314	2.023	1-back	0.0	1.0	0.707	l	TL
50.337	2.023	1-back	0.0	1.0	1.093	r	BL
52.36	2.023	1-back	1.0	1.0	0.682	x	BL
54.383	2.022	1-back	0.0	1.0	0.527	f	BR
56.405	2.023	1-back	0.0	1.0	0.426	z	TR
58.428	2.023	1-back	1.0	1.0	0.389	r	TR
60.451	2.023	1-back	0.0	1.0	0.507	f	BL
62.474	2.022	1-back	1.0	1.0	0.334	n	BL
64.496	2.023	1-back	0.0	1.0	0.465	x	TR
66.519	2.023	1-back	1.0	1.0	0.372	t	TR
68.542	2.023	1-back	0.0	1.0	0.441	p	BR
70.565	2.022	1-back	1.0	1.0	0.386	x	BR
72.587	2.023	1-back	0.0	1.0	0.498	t	TL
74.61	2.023	1-back	1.0	1.0	0.547	s	TL
76.633	2.023	1-back	0.0	1.0	0.423	f	BL
78.656	2.022	1-back	0.0	1.0	0.526	l	BR
80.678	2.023	1-back	1.0	1.0	0.492	g	BR
82.701	2.023	1-back	0.0	1.0	0.516	n	TL
84.724	2.023	1-back	0.0	1.0	0.456	s	TR
86.747	2.022	1-back	0.0	1.0	0.487	p	BR
88.769	2.023	1-back	0.0	1.0	0.393	r	TL
90.792	2.023	1-back	1.0	1.0	0.415	s	TL
92.815	2.022	1-back	0.0	1.0	0.369	g	BR
94.837	2.023	1-back	1.0	1.0	0.405	z	BR
96.86	6.037	1-back	0.0	1.0	0.525	f	BL
102.897	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
104.936	2.023	baseline	1.0	1.0	0.392	redcross.bmp	n/a
106.959	2.024	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.983	2.038	baseline	1.0	1.0	0.324	redcross.bmp	n/a
111.021	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
113.044	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
115.083	2.023	baseline	1.0	1.0	0.355	redcross.bmp	n/a
117.106	2.024	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
119.13	2.038	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
121.168	2.023	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.191	2.023	baseline	1.0	1.0	0.288	redcross.bmp	n/a
125.214	6.033	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
131.247	1.805	no_response	n/a	1.0	n/a	c	BL
133.052	1.806	no_response	n/a	1.0	n/a	p	BR
134.858	2.022	2-back	1.0	1.0	0.376	n	BL
136.88	2.023	2-back	0.0	1.0	0.639	x	TR
138.903	2.023	2-back	0.0	1.0	0.477	g	TL
140.926	2.023	2-back	1.0	1.0	0.33	p	TR
142.949	2.022	2-back	1.0	1.0	0.781	c	TL
144.971	2.023	2-back	0.0	1.0	0.712	x	BL
146.994	2.023	2-back	1.0	1.0	0.341	l	TL
149.017	2.023	2-back	0.0	1.0	0.527	v	TR
151.04	2.022	2-back	0.0	1.0	0.489	g	TR
153.062	2.023	2-back	0.0	1.0	0.647	t	BR
155.085	2.023	2-back	0.0	1.0	0.436	z	BL
157.108	2.023	2-back	1.0	1.0	0.367	n	BR
159.131	2.022	2-back	0.0	1.0	0.384	f	TL
161.153	2.023	2-back	0.0	1.0	0.414	n	TR
163.176	2.023	2-back	1.0	1.0	0.439	t	TL
165.199	2.022	2-back	0.0	1.0	0.49	v	BL
167.221	2.023	2-back	1.0	1.0	0.332	l	TL
169.244	2.023	2-back	0.0	0.0	0.468	r	TL
171.267	2.023	2-back	0.0	1.0	0.683	s	BR
173.29	2.022	2-back	0.0	1.0	0.504	v	BL
175.312	2.023	2-back	1.0	1.0	0.463	n	BR
177.335	2.023	2-back	0.0	1.0	0.443	p	TL
179.358	2.023	2-back	0.0	1.0	0.573	s	TR
181.381	2.023	2-back	0.0	1.0	0.483	g	BR
183.404	2.022	2-back	0.0	1.0	0.441	p	BL
185.426	2.023	2-back	1.0	1.0	0.518	f	BR
187.449	2.023	2-back	0.0	1.0	0.598	r	TR
189.472	2.022	2-back	0.0	1.0	0.671	s	BL
191.494	2.023	2-back	1.0	1.0	0.39	z	TR
193.517	2.023	2-back	1.0	1.0	0.608	x	BL
195.54	2.023	2-back	0.0	1.0	0.452	c	TL
197.563	2.022	2-back	0.0	1.0	0.398	r	TR
199.585	2.023	2-back	0.0	1.0	0.398	v	BR
