onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.02	1.799	no_response	n/a	1.0	n/a	c	BL
5.819	1.8	no_response	n/a	1.0	n/a	l	TR
7.619	1.999	2-back	1.0	1.0	0.477	v	BL
9.618	1.999	2-back	1.0	1.0	0.611	p	TR
11.617	2.0	2-back	0.0	1.0	0.449	r	TL
13.617	1.999	2-back	0.0	1.0	0.402	t	BR
15.616	1.999	2-back	1.0	1.0	0.379	n	TL
17.615	1.999	2-back	0.0	1.0	0.454	s	TR
19.614	1.999	2-back	0.0	1.0	0.455	f	BL
21.613	2.0	2-back	1.0	1.0	0.329	x	TR
23.613	1.999	2-back	0.0	1.0	0.434	v	BR
25.612	1.999	2-back	0.0	1.0	0.513	p	TL
27.611	1.999	2-back	1.0	1.0	0.328	f	BR
29.61	2.0	2-back	1.0	1.0	0.518	n	TL
31.61	1.999	2-back	0.0	1.0	0.474	x	TR
33.609	1.999	2-back	1.0	1.0	0.482	t	TL
35.608	1.999	2-back	0.0	1.0	0.488	s	BL
37.607	1.999	2-back	0.0	1.0	0.68	l	TR
39.606	2.0	2-back	1.0	1.0	0.306	f	BL
41.606	1.999	2-back	1.0	1.0	0.583	c	TR
43.605	1.999	2-back	0.0	1.0	0.433	r	TL
45.604	1.999	2-back	1.0	1.0	0.316	g	TR
47.603	2.0	2-back	0.0	1.0	0.459	s	BL
49.603	1.999	2-back	0.0	1.0	0.445	r	BR
51.602	1.999	2-back	1.0	1.0	0.37	v	BL
53.601	1.999	2-back	0.0	1.0	0.669	p	BL
55.6	2.0	2-back	0.0	1.0	0.541	t	TL
57.6	1.999	2-back	1.0	1.0	0.452	x	BL
59.599	1.999	2-back	0.0	1.0	0.413	z	BR
61.598	1.999	2-back	0.0	1.0	0.468	t	TR
63.597	1.999	2-back	0.0	1.0	0.649	g	TL
65.596	2.0	2-back	1.0	1.0	0.341	c	TR
67.596	1.999	2-back	0.0	1.0	0.427	p	BL
69.595	1.999	2-back	0.0	1.0	0.495	s	BR
71.594	1.999	2-back	0.0	1.0	0.416	v	TL
73.593	2.0	2-back	1.0	1.0	0.385	n	BR
75.593	1.999	2-back	0.0	1.0	0.488	c	BL
77.592	1.999	2-back	0.0	1.0	0.528	l	TL
79.591	1.999	2-back	0.0	1.0	0.569	x	BR
81.59	2.0	2-back	1.0	1.0	0.357	z	TL
83.59	1.999	2-back	0.0	1.0	0.356	g	TR
85.589	1.999	2-back	0.0	1.0	0.383	f	BR
87.588	1.999	2-back	0.0	1.0	0.521	z	TL
89.587	1.999	2-back	1.0	1.0	0.416	l	BR
91.586	2.0	2-back	0.0	1.0	0.556	r	TR
93.586	1.999	2-back	1.0	1.0	0.371	z	BR
95.585	1.999	2-back	0.0	1.0	0.5	n	BL
97.584	6.038	2-back	1.0	1.0	0.381	g	BR
103.622	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.661	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.7	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
109.739	2.04	baseline	1.0	1.0	0.428	redcross.bmp	n/a
111.779	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
113.818	2.039	baseline	1.0	1.0	0.317	redcross.bmp	n/a
115.857	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.896	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
119.935	2.04	baseline	1.0	1.0	0.358	redcross.bmp	n/a
121.975	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.014	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.053	6.038	baseline	1.0	1.0	0.363	redcross.bmp	n/a
132.091	1.799	no_response	n/a	1.0	n/a	p	TR
133.89	1.999	1-back	0.0	1.0	0.333	f	BL
135.889	2.0	1-back	1.0	1.0	0.415	n	BL
137.889	1.999	1-back	0.0	1.0	0.507	x	TR
139.888	1.999	1-back	0.0	1.0	0.356	c	TL
141.887	1.999	1-back	1.0	1.0	0.464	p	TL
143.886	2.0	1-back	0.0	1.0	0.32	n	BL
145.886	1.999	1-back	0.0	1.0	0.342	c	TR
147.885	1.999	1-back	1.0	0.0	0.318	g	TR
149.884	1.999	1-back	0.0	1.0	0.639	n	TL
151.883	2.0	1-back	0.0	1.0	0.479	s	BR
153.883	1.999	1-back	0.0	1.0	0.439	x	BL
155.882	1.999	1-back	0.0	1.0	0.604	t	TL
157.881	1.999	1-back	1.0	1.0	0.399	g	TL
159.88	1.999	1-back	0.0	1.0	0.535	p	BR
161.879	2.0	1-back	0.0	1.0	0.879	c	TL
163.879	1.999	1-back	1.0	1.0	0.522	r	TL
165.878	1.999	1-back	0.0	1.0	0.356	t	BL
167.877	1.999	1-back	1.0	1.0	0.962	v	BL
169.876	2.0	1-back	0.0	1.0	0.475	g	BR
171.876	1.999	1-back	0.0	1.0	0.639	p	TL
173.875	1.999	1-back	0.0	1.0	0.429	x	BR
175.874	1.999	1-back	1.0	1.0	0.433	z	BR
177.873	1.999	1-back	0.0	1.0	0.487	l	TR
179.872	2.0	1-back	1.0	1.0	0.403	v	TR
181.872	1.999	1-back	0.0	1.0	0.38	n	BR
183.871	1.999	1-back	0.0	1.0	0.531	r	BL
185.87	1.999	1-back	1.0	1.0	0.579	s	BL
187.869	2.0	1-back	0.0	1.0	0.413	z	TR
189.869	1.999	1-back	0.0	1.0	0.458	l	TL
191.868	1.999	1-back	0.0	1.0	0.523	g	BR
193.867	1.999	1-back	1.0	1.0	0.704	f	BR
195.866	2.0	1-back	0.0	1.0	0.463	t	TR
197.866	1.999	1-back	0.0	1.0	0.471	z	TL
199.865	1.999	1-back	1.0	1.0	0.438	l	TL
201.864	1.999	1-back	0.0	1.0	0.366	f	BL
203.863	1.999	1-back	0.0	1.0	0.428	t	TR
205.862	2.0	1-back	1.0	1.0	0.518	r	TR
207.862	1.999	1-back	0.0	1.0	0.479	l	BR
209.861	1.999	1-back	1.0	1.0	0.491	z	BR
211.86	1.999	1-back	0.0	1.0	0.5	r	TR
213.859	2.0	1-back	1.0	1.0	0.364	v	TR
215.859	1.999	1-back	0.0	1.0	0.384	s	BL
217.858	1.999	1-back	1.0	1.0	0.565	f	BL
219.857	1.999	1-back	0.0	1.0	0.367	v	TL
221.856	2.0	1-back	0.0	0.0	0.671	x	BR
223.856	1.999	1-back	1.0	1.0	0.766	c	BR
225.855	6.037	1-back	0.0	1.0	0.528	s	BL
231.892	2.039	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
233.931	2.04	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.971	2.039	baseline	1.0	1.0	0.545	redcross.bmp	n/a
238.01	2.039	baseline	1.0	1.0	0.361	redcross.bmp	n/a
